page,review_id,company,review_title,employee_role,employee_history,employeer_pros,employeer_cons,employeer_rating,work_life_balance,culture_values,career_opportunities,compensation_and_benefits,senior_management,diversity_inclusion,review_time
123,empReview_9695585, Société Générale,You'll enjoy if you are not open to change!,Former Employee - Project Manager,I worked at Société Générale full-time for more than 3 years,"Handsome pay, world-class facilities, great brand name with 150 years of legacy, no laptops means no work after office hours, frequent parties","No place for folks who want to change the system
Very bureaucratic, slow moving
Hierarchy conscious
French dominated 
Poor hiring decisions - they hire people with less experience and competence and assign them as your manager
Anybody can become anybody - Admin person can become Communications head, finance guy can become quality head, operations professional can become risk head, coo can become internal audit head - they don't value  domain expertise and skills. Tenured people are much valued for their loyalty. If you are more than 5 years+ in this company with zero knowledge of industry best practices you are valued if you just suck up to the right management executives
Very dangerous for pretty women - They are French after all 
Super slow decision making and it is not transparent
Not willing to share credit to the deserving, mid-way in your project, it will be assigned to some old-timer who will finish and get the credit
Meaningless awards are given to undeserving folks - it's a laughing stock",2,4,1,1,4,1,NA,NA
123,empReview_9982917, Société Générale,Worst company- working here is like an end to your career,Former Employee - Support Engineer,I worked at Société Générale full-time for more than a year,You get a lot of leaves in this company,"nothing to learn, worst management, outdated technologies, full on politics, management is not at all skilled, you need to keep bucketing",1,2,1,1,1,1,NA,NA
123,empReview_9950838, Société Générale,TOO French,Current Employee - Anonymous Employee,I have been working at Société Générale full-time for more than 3 years,it has got a long history in europe for sales and training,"low salary, low bonus, culture is too french",1,2,1,1,1,1,NA,NA
123,empReview_9475388, Société Générale,Work life balance,Former Employee - Senior Business Analyst,I worked at Société Générale full-time for more than 5 years,"They pay good remuneration and bonus
Work life balance is good 
Tax saving benefits
Good working atmosphere",Most projects are on Old technologies,4,5,3,4,4,3,NA,NA
123,empReview_9828193, Société Générale,Fake Investment Bank,Current Employee - Sales/Trading,I have been working at Société Générale full-time for more than 5 years,The coffee machine is still free (for now),"This bank is a bucket shop posing as an investment bank. Their pay for revenue generation is the worst in the City of all banks, their management are incompetent, greedy money grabbers who steal the bonus pot. They have no clue how to run an investment bank. Destined for failure as an enterprise.",1,1,1,1,1,1,NA,NA
123,empReview_9408035, Société Générale,Marketing Assistant,Marketing Assistant,I worked at Société Générale  for less than a year,Career Opportunities/ Compensation & Benefits,"Social plan (difficult to integrate the company, more firing at this time than hiring)",5,5,4,4,4,4,NA,NA
123,empReview_9398532, Société Générale,Work Life Balance is Good.,Current Employee - Senior Test Engineer,I have been working at Société Générale full-time for more than a year,Managers are very flexible. Almost all the Managers are understandable and only when you are good at work.,Salaries are not that much expected.,4,5,4,4,3,4,NA,NA
123,empReview_9765378, Société Générale,"Bad management, Slow work, unsure Decisions",,I worked at Société Générale ,"Good office, good work life balance.","Bad managements, they back track of decisions and promises they make. in that process they lose out on a lot unknowingly which will lead to the companys loss",1,5,1,1,1,1,NA,NA
123,empReview_9277320, Société Générale,Working at SocGen Bangalore,Current Employee - Anonymous Employee,I have been working at Société Générale full-time,"Almost 100% teams operate on Scrum Agile methodology
Sprints are of short duration and work allocated is at par with the sprint duration. As a result, employees do not feel rushed.
Workplace ambiance is cordial and relaxed
The French are good to work with. Unlike American companies, you feel a distinct difference in their style of working. i guess it is true for most European companies. More laid-back approach. Less cut-throat.","The kind of work might seem repetitive and monotonous after 2 years. But then, every job in the world feels monotonous after some years. It is important to move across projects to avoid stagnation. 
SocGen is at a nascent stage as a captive and so, majority of decision-making happens from Paris, its headquarters. The French presence is very palpable and pervasive in almost all the budgetary planning of the company.",4,4,4,3,3,3,NA,NA
123,empReview_9315065, Société Générale,Nice place to work at,,I have been working at Société Générale  for less than a year,"1. Being surrounded by intelligent and passionate people about their work
2. having a huge open place with lights coming through, a good place to work for claustrophobic people like me.","1. A slight negligence about the interns coming for once in a week, as in for providing log-in IDs quickly.
2. Hardly any way to work at home, due to security reasons.",5,4,5,5,4,5,NA,NA
124,empReview_9407907, Société Générale,Branch Manager,Former Employee - Branch Manager,I worked at Société Générale full-time for more than a year,"Good working environment, good training, clear procedures","Low starting salary, high targets",3,4,3,3,3,2,NA,NA
